global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77
556.5911989908608	0.409033769253142	309793.762794084	0.1673086243894326	661.1592333232475	-2.538869057437637	6.445856090814275	437131.5318085844	449.0258507367336	0.8737553834914706	0.7634484701803269	201624.21462984735	448.633369195634	782.7515209378166	0.608005	22.825932	0.1488820049999999	0.0720581	0.0470998754	0.0450666469	-0.029748312	0.0257652274	-0.0314371149	0.0217419691	0.0371232024	0.0699782422	-0.0643378397	0.0047946803	0.0557356374	-0.0396772539	-0.0400890085	0.007685604	-0.0590580039	-0.0522452733	0.0748398507	-0.0687830137	0.0415659546	0.0066469975	0.0439932761	0.0397079663	-0.0680065942	-0.008364335	-0.0358363362	0.0540849406	-0.0086500597	-0.0102577172	-0.053305435	0.0527876235	-0.0379988509	0.0808319696	0.0076704073	-0.0599865799	-0.0464119548	0.0785676824	0.0871160042	0.0248945581	-0.0101174063	0.025733009	0.04093383	-0.0223914023	0.0555086692	-0.0363450667	-0.0429232675	0.0059862176	0.0227009977	-0.0295009047	-0.0803876015	0.046190049	0.071256479	0.0390423873	-0.0583456469	0.0413120497	-0.0866630816	0.0054090295	0.0767428165	-0.0028933434	0.1018511553	0.0073483898	0.0664373411	0.0345146915	0.0365512092	0.0127063353	-0.0601454064	-0.0329097887	-0.029392656	0.0072305615	0.023691209	0.043458226	0.0065182585	0.0430761887	0.0008836346	0.0458241107	-0.0734343102	0.0290194531	0.0262620937	-0.0717094778	0.218927	-0.0128059999999999	0.0001639936359999	0.047929031329	-0.087881	0.0527869999999999	0.007723070161	0.0027864673689999	0.2146	-0.0296249999999999	0.0008776406249999	0.04605316	-0.0212043	0.0007967	0.0004496223384899	6.347308900000014e-07	-0.00590797	0.0002765799999999	3.49041095209e-05	7.649649639999966e-08	-6.96489e-05	-1.0000000000699551e-10	4.85096927121e-09	1.0000000001399106e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
557.4167266726992	0.8255276818383663	310713.4071745066	0.681495953481427	665.8084782879453	4.6492449646978	21.61547874176785	443300.9297601093	449.0933862613909	0.0675355246572735	0.0045610470907332	201684.86958372284	448.62080590344857	789.0115136030046	0.622648	23.375652	0.061533105	0.0418911	0.0479184495	0.0384878907	-0.0144876145	0.0140575053	-0.0445895833	-0.001510818	0.0315392867	0.0888585182	-0.062373086	-0.0150440973	0.0461054204	-0.0264751572	-0.0553790918	0.0076685838	-0.0626972723	-0.0583336991	0.0716781681	-0.0641382581	0.0519113039	-0.019643669	0.0409029071	0.0413806866	-0.0281411847	9.80491e-05	-0.0500114951	0.0326582644	-0.0183213289	0.0343190301	-0.0518037972	0.011972441	0.0128595158	0.1413789191	0.0061472404	-0.0634901085	-0.0515586114	0.0750037187	0.090987837	0.0223218243	-0.046381448	0.0140366955	0.0403049622	-0.0037641549	0.0161222299	-0.0396928001	-0.0311266645	-0.014937874	0.0579121803	-0.0389694631	-0.032026788	0.0347217429	0.073458506	0.0346844163	-0.0625389203	0.0518139025	-0.0821947091	0.0129609559	0.0820128705	-0.0005649412	0.1040669796	0.0014374877	0.0724508403	0.051418326	0.0469413272	-0.00684465	-0.0497988636	-0.0153646477	-0.002114607	0.0198351207	-0.0095592449	0.0419509925	0.0202413111	0.0348759283	-0.0028013428	0.0527100248	-0.0741032114	0.0312040056	0.0229178921	-0.0687972441	0.220472	0.0015449999999999	2.3870249999999714e-06	0.048607902784	-0.0701479	0.0177331	0.00492072787441	0.00031446283561	0.250992	0.0363919999999999	0.0013243776639999	0.0629969840639999	-0.0212866	-8.230000000000043e-05	0.0004531193395599	6.7732900000000714e-09	-0.00587301	3.4960000000000546e-05	3.44922464601e-05	1.222201600000038e-09	-6.96488e-05	1.0000000000699551e-10	4.85095534144e-09	1.0000000001399106e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
556.1378089571042	-1.2789177155949574	309289.2625516085	1.6356305232626245	666.0971451449624	0.2886668570171196	0.0833285543401421	443685.4067702691	449.6079749367454	0.5145886753545028	0.2648015048031019	202147.33112672108	449.30459463008935	784.4094136831435	0.633892	23.797766	0.1483778349999999	0.0903714	0.0460754743	0.0452823103	-0.0388043791	0.0126772346	-0.0328048175	0.0096724504	0.0425464142	0.0993364219	-0.0588748498	0.0066581639	-0.015605297	-0.075303015	-0.0018298834	0.0080615223	-0.052855036	-0.0552104089	0.0960999826	-0.0627396591	0.0249218094	-0.0062563529	0.0729208272	0.0472868709	-0.0344147376	0.0050125216	-0.0317525001	0.0249116741	-0.0407234979	0.0288551134	-0.000279526	0.0239557972	0.0457777589	0.0651365344	0.0085026181	-0.0533397634	-0.0508594562	0.0959665889	0.0801064413	0.0016713886	-0.0256822767	0.0398914753	0.0533070475	-0.0154970148	0.0367742419	-0.0233250481	-0.0254810162	-0.0288110884	0.0349820223	0.0139457673	-0.0013454826	-0.0240598511	0.0723584672	0.037142718	-0.072031199	0.0431405582	-0.0924528607	0.0240268926	0.0805492055	0.0034984497	0.0911773807	-0.000880876	0.0785128523	0.0395504985	0.0524538613	-0.0157133523	-0.0459810571	-0.0082899049	0.0070209244	0.0125150928	-0.0089403257	0.0493432222	0.018150514	0.0204221986	0.0075284686	0.0371578936	-0.0747599283	0.0333680364	0.0195397803	-0.0657040584	0.202653	-0.017819	0.000317516761	0.041068238409	-0.112775	-0.0426271	0.012718200625	0.00181706965441	0.252168	0.001176	1.3829760000000245e-06	0.063588700224	-0.0200153	0.0012712999999999	0.00040061223409	1.6162036899999989e-06	-0.00554006	0.0003329499999999	3.0692264803600004e-05	1.108557024999996e-07	6.12159e-05	0.0001308646999999	3.74738641281e-09	1.7125569706089996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
557.3061295269321	1.1683205698278698	310590.1220082896	1.3649729538829185	666.323895288817	0.2267501438545878	0.0514156277380762	443987.5334328623	450.3701844663331	0.7622095295877216	0.5809633669943358	202833.3030562389	449.9579089482625	785.6719262918288	0.640107	24.031103	0.18296594	0.0912884	0.0494385355	0.0543731042	-0.0268187544	0.0056230489	-0.0387944929	0.0230630314	0.0368058037	0.09808788	-0.0473334279	0.0709399336	-0.0025859643	-0.0986652686	0.0258228244	0.0243757089	-0.0493042053	-0.0634062376	0.071065628	-0.0450343592	0.0689706613	-0.0275696086	0.0435029537	0.0622860235	-0.0209634484	0.015118857	-0.0372743799	0.0423047002	-0.0039590375	0.0266621953	0.0620006154	0.0401126811	0.1110241595	0.0769252573	0.0229324387	-0.0499027437	-0.0601033732	0.0760597679	0.0714817542	0.0413501968	-0.0540622667	0.0102577115	0.0647563095	-0.0168295649	0.0101878403	-0.0363671609	-0.021697632	0.0168708236	0.0340583056	0.0596542334	0.0103928019	-0.0886198543	0.0763494994	0.0397415243	-0.0746929319	0.0382604983	-0.0750028424	0.03626535	0.0814783766	0.0132409518	0.0737495856	-0.0083868611	0.0645461704	0.0429675786	0.0525279214	-0.0040540847	-0.0578362688	0.0146565145	0.0027152689	0.0291474434	-0.0130597912	0.0242710516	0.0355430602	-0.0275364626	-0.0126476318	0.0550852118	-0.075404353	0.0355101222	0.0161327566	-0.0624380565	0.207399	0.004746	2.2524516e-05	0.043014345201	-0.0467488	0.0660262	0.00218545030144	0.00435945908644	0.245361	-0.006807	4.63352490000001e-05	0.060202020321	-0.0187139	0.0013014	0.0003502100532099	1.693641960000003e-06	-0.00621553	-0.00067547	3.86328131809e-05	4.562597209000001e-07	-6.96489e-05	-0.0001308648	4.85096927121e-09	1.7125595879040003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
556.2232025559082	-1.0829269710238805	309384.25106155087	1.1727308245709565	664.3230187179958	-2.0008765708212195	4.003507051661282	441325.07319859054	449.6005965117252	-0.7695879546079141	0.5922656198775929	202140.69638369916	449.3418136686519	776.1108808307486	0.675077	25.343967	0.1180240049999998	0.100795	0.0506729596	0.0598091232	-0.0557881296	-0.0159000125	-0.0346834622	0.0167556274	0.0557954498	0.0842526301	-0.0847471805	-0.0228418377	0.0590778429	0.0156546605	-0.0600676645	0.0074068277	-0.0567062464	-0.0719080386	0.0620103439	-0.0151887893	0.0254529304	-0.0365446561	0.0844535733	0.0532637961	-0.0091867625	-0.0361965632	-0.0358804906	0.0009989786	0.018456852	0.0183847709	-0.0069806942	0.0094734374	-0.0052998005	0.0756509488	0.0069350294	-0.0566039601	-0.0662555866	0.0664898011	0.0456325828	0.0081157668	-0.0678849587	0.0548634935	0.0530163705	0.0259783487	0.0272763349	-0.0196115133	0.0178465655	-0.0022636255	0.0215643497	-0.0005830665	-0.0311291944	0.0167374277	0.0747250725	0.0367540572	-0.0848555112	0.0276846771	-0.074711512	0.0570057711	0.0745852395	0.0228167812	0.0480880857	-0.0020710266	0.0637225123	0.03644781	0.0512509709	-0.0044957037	-0.0518573557	0.0061853916	-0.0101768628	0.0215900126	-0.0255497562	0.0243849259	0.0596806512	-0.0097706461	0.0043676079	0.0452013283	-0.0760363796	0.0376288543	0.0127018621	-0.0590078286	0.207562	0.0001629999999999	2.6568999999998853e-08	0.043081983844	-0.0567008	-0.009952	0.00321498072064	9.904230400000004e-05	0.231704	-0.013657	0.000186513649	0.0536867436159999	-0.0169317	0.0017821999999999	0.00028668246489	3.1762368399999915e-06	-0.00631837	-0.0001028399999999	3.9921799456900006e-05	1.0576065599999974e-08	-6.96488e-05	1.0000000000699551e-10	4.85095534144e-09	1.0000000001399106e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
556.4777135313881	0.2545109754798886	309667.4456571216	0.0647758366397244	666.3111093220604	1.9880906040646096	3.952504249969984	443970.49440599466	449.7917209791415	0.1911244674162731	0.036528562045154	202312.59226137787	449.5874117699223	777.7052448910068	0.654328	24.564978	0.1629071	0.115423	0.0556949014	0.0766251715	-0.0465495964	-0.0231701683	-0.047307218	0.0229295933	0.0450839702	0.0784707408	-0.0829049339	0.024239282	0.002538227	-0.0046971559	-0.0024130993	0.0165299863	-0.0595123028	-0.0552496906	0.0497339289	-0.0343466949	0.0368702574	-0.0292444892	0.1014466759	0.033353145	-0.0258066913	-0.0199677979	0.0038344026	-0.0124098915	0.0175908712	0.0310546011	0.0192772703	0.0438349893	0.0154836347	0.0407772013	0.0174469721	-0.0600275106	-0.0532313088	0.0514212317	0.0592393186	0.0160288902	-0.0575531849	0.0528658581	0.0353057075	-0.0019246017	0.0517605993	0.0183504171	0.0091752442	-0.0119684909	0.0261986807	0.0219169577	-0.0319225469	-0.0351369562	0.07798911	0.0424786863	-0.0866463766	0.0206189072	-0.0586465941	0.0733603247	0.0716122637	0.0266907392	0.0243582086	-0.0062815833	0.0556858926	0.0426456163	0.0454512396	-0.0070079263	-0.0382483069	0.0261488028	0.0032935027	0.0281834769	-0.0154890795	0.0104828002	0.0560739915	-0.0310563875	-0.0049373257	0.0184694746	-0.076655904	0.0397228393	0.0092521735	-0.0554223971	0.210385	0.0028229999999999	7.969328999999955e-06	0.044261848225	-0.0721674	-0.0154666	0.00520813362276	0.00023921571556	0.192363	-0.0393409999999999	0.0015477142809999	0.037003523769	-0.0151349	0.0017968	0.00022906519801	3.228490240000004e-06	-0.00600964	0.00030873	3.61157729296e-05	9.531421290000009e-08	-6.96488e-05	0.0	4.85095534144e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
556.1357912322454	-0.3419222991426522	309287.0182895157	0.1169108586509973	662.9197987896837	-3.3913105323766786	11.50098712700899	439462.6596273547	449.10021780006815	-0.6915031790733224	0.4781766466685113	201691.00562806864	448.8493171498395	768.1789137409492	0.710349	26.668167	0.313731595	0.200981	0.0661623159	0.0898448219	-0.0627423359	-0.0600213496	-0.044733973	0.0535019462	0.0437257341	0.0721073236	-0.0997282294	0.0447402446	-0.0436706078	-0.0370111163	0.0399520234	0.0194339804	-0.0829650751	-0.0559036601	0.0292548542	-0.0245883831	0.0246612451	-0.034535791	0.1189953544	0.0195615081	-0.022028161	-7.76669e-05	0.0324393721	-0.0838850388	0.0174182587	-0.0107033923	0.0737537547	-0.0237025771	-0.0369051635	-0.0300919155	0.0204391389	-0.0834064543	-0.0545081525	0.033353447	0.0564577772	0.0116624901	-0.0619881103	0.0780855789	0.0243960493	-0.0392474899	0.0357378634	0.0428763184	0.0839707336	-0.0082455743	-0.0352265622	0.0512231887	0.0189947234	0.0120678037	0.0855098647	0.0386685997	-0.0934160213	-0.0097504774	-0.032581623	0.1072318188	0.0398407602	0.0448898279	-0.0264726916	0.0041681958	0.0241930432	0.0169914187	0.0275625808	-0.0020584716	-0.0200932815	0.0352961507	0.0065007858	0.0160235719	-0.0106606907	-0.0209469648	0.0284220855	-0.0569483625	0.017042309	0.0010137851	-0.0772628244	0.0417907001	0.005788795	-0.0516911924	0.207324	-0.0030609999999999	9.36972099999988e-06	0.042983240976	0.00150569	0.07367309	2.2671023761000003e-06	0.0054277241901481	0.13926	-0.053103	0.002819928609	0.0193933476	-0.01161	0.0035248999999999	0.0001347921	1.2424920009999996e-05	-0.00616263	-0.0001529899999999	3.79780085169e-05	2.340594009999986e-08	-6.96489e-05	-1.0000000000699551e-10	4.85096927121e-09	1.0000000001399106e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
556.3864233823841	0.2506321501386992	309565.8521242416	0.0628164746831474	660.3561187848401	-2.5636800048436044	6.572455167234903	436070.2036165778	448.3251438661055	-0.7750739339626307	0.6007396031083084	200995.4346225642	448.019332115201	768.585921745578	0.612518	22.995361	0.09501636	0.0558831	0.0666863966	0.0886906136	-0.0561838871	-0.0794370149	-0.0399943714	0.0586077967	0.0235998453	0.0845566124	-0.0945380655	0.0620960124	0.0267438225	-0.0109910706	0.0386256324	0.0088255863	-0.092581657	-0.0536660589	0.0085903575	-0.0109134852	0.048951293	-0.0317369373	0.118125652	0.0020700745	-0.0865065114	0.0231634879	0.0186149435	-0.0803224219	0.012571652	-0.0059653454	0.0031538901	0.0056745201	0.0161374553	-0.0865702577	0.0081602073	-0.0921289735	-0.0514531276	0.0144404645	0.0489775329	0.0333852298	-0.0796451143	0.0754369946	0.011092306	-0.0714356836	0.0716691004	0.0081877407	0.0501538979	-0.019732411	-0.0230813123	-0.0208267179	0.007292974	-0.0592297901	0.0849585307	0.0334319966	-0.0949708157	-0.0042788896	-0.0243219971	0.1156677882	0.0302723556	0.0510455143	-0.0519322226	0.0208676072	0.0212286756	0.0259137189	0.0114867173	0.0220966365	-0.0253889641	0.0223642929	-0.0150337188	0.0150322189	-0.0097231847	-0.0229521109	0.0463892635	-0.0411824459	-0.0118495158	0.0182287105	-0.0778570412	0.0438310766	0.0023168512	-0.0478240284	0.205991	-0.001333	1.7768890000000023e-06	0.042432292081	-0.00421028	-0.00571597	1.7726457678400003e-05	3.267231304090001e-05	0.161256	0.021996	0.000483824016	0.026003497536	-0.0106189	0.0009911	0.00011276103721	9.8227921e-07	-0.00597332	0.0001893099999999	3.56805518224e-05	3.5838276099999944e-08	6.93689e-05	0.0001390178	4.81204428721e-09	1.9325948716840003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
555.7017712915397	-0.6846520908444518	308804.4586165547	0.4687484854976794	662.8802306644403	2.524111879600241	6.371140780739062	439410.2002057416	448.0558624968384	-0.2692813692671052	0.072512455834367	200754.05591778576	447.8232591701591	763.6300299465656	0.652089	24.480946	0.1032453249999999	0.0499954	0.0660616979	0.0861636444	-0.0711162405	-0.0750484223	-0.0491175173	0.0430364585	0.0520968986	0.0982312518	-0.1071134611	-0.0280683407	0.0770461858	0.0834247877	-0.0394213764	-0.0088998776	-0.0912338967	-0.0622385278	0.0320822906	-0.0300810212	0.0341973944	-0.0123410113	0.1079104359	-0.0102720809	-0.0390606147	-0.0280948775	-0.0107533106	-0.0222753558	0.0325035526	0.0144274994	-0.0471314684	-0.0309896211	-0.1055211358	-0.0399740372	-0.0074730332	-0.0904861655	-0.0565067477	0.0396380401	0.0588662081	0.0292812524	-0.0435224116	0.0802268169	-0.0066670682	5.8459e-05	0.0494695152	-0.0035604379	0.0306118647	0.011053197	0.0155740005	-0.0454564238	-0.0169393024	0.0863080038	0.0793233937	0.0347488295	-0.10160881	-0.0019783522	-0.0319794133	0.1112228928	0.0356156583	0.0460114744	-0.0474122817	0.0226002106	0.0332137054	0.0252464082	0.0197150986	0.0277139527	-0.0224664255	0.0215598259	-0.0177250429	0.0085571002	-0.004239913	-0.0001388009	0.0400390541	-0.045566455	0.0013454392	0.0141587789	-0.0784384564	0.045842627	-0.0011585208	-0.0438310766	0.206008	1.6999999999989246e-05	2.8899999999963437e-10	0.042439296064	-0.0375939	-0.03338362	0.0014133013172099	0.0011144660843044	0.188298	0.0270419999999999	0.0007312697639999	0.035456136804	-0.0110926	-0.0004736999999999	0.0001230457747599	2.2439168999999886e-07	-0.00573031	0.00024301	3.28364526961e-05	5.905386010000006e-08	0.000208713	0.0001393441	4.3561116369e-08	1.941677820481e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
557.8356648833062	2.1338935917665367	311180.6290158003	4.553501860982291	663.6437841427671	0.7635534783267985	0.5830139142649529	440423.07223133167	448.7477757656213	0.6919132687829119	0.4787439715178541	201374.5662545924	448.4542328468268	768.7823274650357	0.684705	25.705412	0.1453139499999999	0.0824701	0.0661889638	0.0905991619	-0.0575044102	-0.0765305432	-0.0508424023	0.0392046371	0.0275374109	0.1046349068	-0.1067442861	0.0252122559	-0.0010451206	-0.0075649654	0.0434630406	-0.0053507618	-0.0833829244	-0.0576866248	0.0467246269	-0.0154825932	0.0354765387	-0.0443066901	0.1275278004	-0.0097003683	0.0006023184	-0.0017361407	0.0191715002	-0.0573425258	0.0422969998	0.0152522343	0.0334203903	-0.0246041017	-0.0283896604	-0.0012168494	-0.0046587637	-0.0838295904	-0.0514255907	0.0503559013	0.0524457598	0.0191477781	-0.0791144932	0.0868884435	-0.0087004225	-0.0163152225	0.0160746315	0.040423402	0.0602104744	0.0120026019	-0.0019807589	0.0074539327	0.0103664825	0.017745545	0.0814415867	0.0366646316	-0.0932782012	-0.0077623099	-0.0200994068	0.1144607752	0.0308293422	0.0461435794	-0.0527330354	0.0220697639	0.0179086227	0.0217836532	0.003958207	0.0134004014	-0.0198451149	0.0277953434	-0.0150394325	0.0122648149	0.0064899311	-0.0050812032	0.0115996172	-0.0427596382	0.0016226228	-0.0002932557	-0.0790069746	0.0478240284	-0.0046321786	-0.0397228393	0.202873	-0.0031349999999999	9.828224999999992e-06	0.041157454129	0.0326869	0.0702808	0.0010684334316099	0.00493939084864	0.151331	-0.036967	0.001366559089	0.022901071561	-0.0104664	0.0006261999999999	0.00010954552896	3.921264399999983e-07	-0.00572901	1.3000000000000858e-06	3.2821555580099995e-05	1.690000000000223e-12	0.000279836	7.1123e-05	7.8308186896e-08	5.058481129e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
